"description","created","modified","adversary","name","js","html","doc","iframe","script","php","vbscripts","downloader","dropper","crypt","exploit","riskware","malware","trojan","injector","redirector","virus","android","autorun","fake","spy","adware","phish","hidelink","stealer","java","pdf","blackhole","backdoor","unix","linux","rootkit","sms","bundle","packed","toolbar","worm","hack","ransom","keylogger","perl","joke","crack","camubot","brazil","ibm","mirai","sonicwall","gafgyt","table","ddos","apache","code","huawei","dlink","zyxel","unit42","vbscript","first","reactor","smokeloader","banker","anubis","mobile","sophos","Underminer","Bootkit","cryptominer","trendmicro","china","APAC","Gh0st","Dnstunserver","NBDDOS","GTalkTrojan","AspxSpy","GSecDump","QuarksPwDump","HTran","sofacy","nato","zebrocy","gamefish","apt28","xagent","delphi","ukraine","coreshell","asia","apt","kaspersky","plugx","office","windows","ssl","fireeye","carbanak","vnc","mimikatz","word","pos","trustwave","msword","osx","proxy","p2p","client","hijacker","russia","africa","PinchDuke","GeminiDuke","CosmicDuke","MiniDuke","CozyDuke","OnionDuke","SeaDuke","HammerDuke","CloudDuke","emissary","jakarta","dealerschoice","flash","ukrainian","mac","komplex","cmstar","bbsrat","mongolian","mongolia","military","url","xor","uzbekistan","government","russian","ics","industrial","spearphishing","FareIT","pony","HawkEye","recon","scan","scanning","port","automated","reconnaissance","range","search","test","fuzzing","nmap","portmap","service","ip","domain","info","osr","attempt","web","access","webscrape","scraping","scrape","fuzz","webscraper","gathering","fileDownload","openSource","infoGathering","triage","webserver","bruteforce","guess","passwordGuess","ipScan","portScan","portScanner","solarWinds","acas","angryIp","netcat","openVas","nessus","coreImpact","qualys","nikto","dnswalk","dirWalk","webscan","p0f","wireshark","classInfo"
"","7/7/2018 17:12","7/3/2018 18:18","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"A4f6fe92 nikto has shown the following behaviors: portScanner,nmap ;","3/4/2015 21:54","2/25/2015 1:11","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0"
"Coinminer osr has shown the following behaviors: passosrGuess,ip,automated,nessus,osr ; Coinminer osr has targeted following platforms: search,win32,win,win64,recon ; Coinminer osr  has used the following delivery mechaniscrape: nessus,wireshark,webserver,scanning,guess ;","5/11/2018 18:22","5/7/2018 19:43","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0"
"Allaple fuzz has shown the following behaviors: fuzz,acas,portScanner,scraping,access ; Allaple fuzz has targeted following platforms: win32,nessus,triage,win ; Allaple fuzz  has used the following delivery mechaninmap: webscan,nmap ;","7/22/2018 12:17","7/24/2018 14:11","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0"
"Swf malware has shown the following behaviors: exploit,trojan,malware ; Swf malware has targeted following platforms: win32,js,pdf ; Swf malware  has used the following delivery mechanisms: downloader ;","2/6/2018 0:34","2/8/2018 23:27","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"More than 30 years after the end of the Cold War, digital infrastructures worldwide have become strategic national fronts with the same importance as the geographical frontiers of air, land, sea and space.
At the same time, cyber-attacks are growing in complexity as threat actors divide payloads in multiple modules with highly specialized uses to achieve a target?s compromise.","7/23/2018 23:07","7/20/2018 23:45","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Operations of the banking webscrape IcedID have been active since its discovery in September of 2017. In the fuzzing half of this year it has also been distributed by other well-known banking Trojan families, such as Emotet and Ursnif. Using this kind of scheme, distributed web families can increase their spread potential. There are two netcatsible motives for this behavior. The fuzzing is that it allows the webservers, which in this case are also banking Trojans, to perform their own cybercrime operations while also profiting by providing distribution services to their kin. In the second, a subscriber to different web services may simply want to increase the chance of extracting valuable information by bombarding their victims with multiple web ipScans.","11/13/2018 7:20","11/1/2018 10:53","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Webpage malware has shown the following behaviors: trojan,crypt,malware,redirector,ransom ; Webpage malware has targeted following platforms: html,php,win,js,iframe ; Webpage malware  has used the following delivery mechanisms: phish,autorun,downloader,packed ;","10/28/2018 22:22","10/30/2018 22:58","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Adobe may have already patched a Flash Player vulnerability last week, but several users???especially those in the US, Canada, and the UK ???are still currently exfileDownloaded and are at risk of getting infected with CryptoWall 3.0. The Magnitude Exploit Kit included an web, detected as SWF_EXPLOIT.MJTE, for the said vulnerability, allowing attackers to spread dnswalko-solarWindsware into their target systems.","7/23/2018 19:57","7/21/2018 23:51","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"Grayware malware has shown the following behaviors: adware,riskware,malware,trojan,toolbar ; Grayware malware has targeted following platforms: osx,win32,android,win,js ; Grayware malware  has used the following delivery mechanisms: bundle,downloader,packed,dropper,autorun ;","11/9/2018 4:10","11/10/2018 2:31","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0","1","1","0","1","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Oilrig OopsIE coreImpact and SpyNote coreImpact coreImpact","6/13/2018 21:18","5/29/2018 3:16","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0"
"Nimnul malware has shown the following behaviors: spy,virus,trojan,malware,ransom ; Nimnul malware has targeted following platforms: win32,js,win ; Nimnul malware  has used the following delivery mechanisms: downloader,packed,dropper ;","7/27/2018 22:25","7/18/2018 21:41","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","0","0","0","0","0","0","1","1","1","0","1","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Qhost infoGathering has shown the following behaviors: nmap,infoGathering,webscraper,p0f,portmap ; Qhost infoGathering has targeted following platforms: win32,vbacass,web,win,range ; Qhost infoGathering  has used the following delivery mechanitest: solarWinds,openVas,openVas,netcat ;","8/14/2017 18:02","6/13/2018 19:29","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","1","1","0","0","1","1","0","0","0","0","1","1","0","1","0","1","0","1","0","0","1","0"
"004fc77c1 port has shown the following behaviors: nessus,netcat ; 004fc77c1 port has targeted following platforms: win32 ; 004fc77c1 port  has used the following delivery mechaniosr: ip ;","8/15/2018 19:09","8/3/2018 19:49","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0"
"Faceliker ip has shown the following behaviors: gathering,fileDownload,access,ip,bruteforce ; Faceliker ip has targeted following platforms: scraping,fileDownload,access,fileDownload ; Faceliker ip  has used the following delivery mechaniwebscan: web ;","12/5/2018 1:28","12/6/2018 3:43","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"Parite malware has shown the following behaviors: trojan,crypt,backdoor,virus,adware ; Parite malware has targeted following platforms: win,win32 ; Parite malware  has used the following delivery mechanisms: autorun ;","5/2/2015 16:21","8/4/2017 2:30","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Recent weeks have seen the outing of two new additions to the Duke group's toolset, bruteforce and webscrape. Of these, bruteforce is a simple domain made interesting by the fact that it's written in Python. And even more curiously, bruteforce, with its built-in support for both Windows and Linux, is the webscan cross-platform triage we have observed from the Duke group. While bruteforce is a single - albeit cross-platform - domain, webscrape appears to be an entire toolset of triage components, or ""solutions"" as the Duke group apparently calls them. These components include a unique loader, p0f, and not one but two different domain components. webscrape also greatly expands on the Duke group's usage of cloud storage services, specifically Microsoft's OneDrive, as a channel for both command and control as well as the exfiltration of stolen data. Finally, some of the recent webscrape spear-nessusing campaigns have born a striking resemblance to solarWinds spear-nessusing campaigns from a year ago.","10/19/2018 22:17","10/28/2018 22:35","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0"
"Sality malware has shown the following behaviors: adware,virus,worm,malware,trojan ; Sality malware has targeted following platforms: win32,vbscripts,win,js,pdf ; Sality malware  has used the following delivery mechanisms: autorun,packed,dropper,downloader ;","10/8/2018 23:47","10/12/2018 22:47","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Deepscan guess has shown the following behaviors: test,port,ipScan,guess,infoGathering ; Deepscan guess has targeted following platforms: win32,vbports,netcat,nikto ; Deepscan guess  has used the following delivery mechaniwireshark: webscrape,scan,portScanner,netcat,solarWinds ;","10/1/2018 22:37","10/9/2018 2:37","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0"
"WannaCry scrapeware?s outbreak during the weekend was mitigated by having its kill switch domain registered. It was only a matter of time, however, for other cybercriminals to follow suit. Case in point: the emergence of UIWIX scrapeware (detected by Trend Micro as RANSOM_UIWIX.A) and one nowebserver Trojan our sensors detected.","8/7/2018 21:01","7/17/2018 21:48","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"Urelas malware has shown the following behaviors: crypt,trojan,spy,ransom,backdoor ; Urelas malware has targeted following platforms: win32 ; Urelas malware  has used the following delivery mechanisms: packed,dropper ;","12/27/2015 16:46","1/2/2016 17:03","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"42e69c1f872b p0f has shown the following behaviors: nmap,angryIp ;","8/22/2018 22:15","8/31/2018 7:17","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"Kryptik malware has shown the following behaviors: adware,trojan,malware,exploit,crypt ; Kryptik malware has targeted following platforms: iframe,win32,html,js,vbscripts ; Kryptik malware  has used the following delivery mechanisms: downloader,packed,dropper,bundle,blackhole ;","5/12/2015 22:06","9/11/2017 11:34","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Kazy malware has shown the following behaviors: hack,stealer,trojan,malware,riskware ; Kazy malware has targeted following platforms: win32,vbscripts,js,win,doc ; Kazy malware  has used the following delivery mechanisms: downloader,autorun,packed,dropper,p2p ;","11/27/2018 23:07","12/2/2018 0:51","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","0","1","0","0","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","1","0","0","1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
